id,text
1100,@于建嵘 有一个叫托尼的英国人，卖掉自己在英国老家的三个公司，一个庄园，两辆跑车来到中国，在西安给流浪汉发包子，一干就是7年。西安的许多流浪人每周一、三、五的下午，在五星街的一间简易房中，领走他们的免費晚餐：几个包子，一碗稀饭。评：扶危济困才是真正的慈善，而不是做秀。@文史女教师 
1101,谁都有脾气，但要学会收敛，在沉默中观察，在冷静中思考，别让冲动的魔鬼，酿成无可挽回的错；谁都有梦想，但要立足现实，在拼搏中靠近，在忍耐中坚持，别挂在嘴边，常立志者无志；谁都有底线，但要懂得把握，大事重原则，小事有分寸，不讲情面难得别人支持，过分虚伪亦让人避而远之。（转）
1102,[围观] 印度一妇女一次产下11胞胎，创世界记录[威武] [威武]
1103,【《二叔》成黑马 年末获重奖】年终岁尾，大剧混战，山东卫视同海宁北辰影视公司联合打造的订制剧《二叔》杀出重围，收视率一路攀升，全国网和46测量仪城市冲进省级卫视第二，收视成长高达110%！观众反应热烈，几乎零差评。鉴于该剧优良的社会效果和优异的收视表现，山东卫视决定对该剧给予百万巨奖。
1104,【黄舒骏微博晒爱子喂奶照 娇妻比自己小24岁】5月20日上午，黄舒骏(@黃舒駿的微博 )首次在微博上曝光了儿子的吃奶照。据悉，今年46岁的台湾歌手黄舒骏去年3月迎娶比自己小24岁的妻子张菁芳，儿子则于今年3月出世。初为人父的黄舒骏字里行间都饱含着对儿子的爱意。http://t.cn/zOuWKCr (新娱)
1105,#米言米语#【学会吃亏】一个人要赢得另一个人很容易，那就是学会着吃亏。孩子，这个世界上没有人喜欢爱占便宜的人，但所有人 都喜欢爱吃亏的人。你想着吃亏的时候，就会赢得别人；那个懂得以更大的吃亏方式来回报你的人，是你赢得的朋友。 ——马德《一个父亲的箴言》
1106,喵星人你这么萌，你自己知道吗？
1107,#美丽说晚安#说1个你爱冬天的理由。晚安
1108,李白，你该是有多吊？
1109,【不要喝留放在汽车里的瓶裝水】 有位朋友的母亲最近才被诊断出乳腺癌。医生告诉她：女性实在不应该喝留放在汽车里的瓶裝水，热能和塑胶瓶子兩者遇在一起就会产生化学物质，而那些将会导致人们罹患乳腺癌。------ 在此提醒广大女性朋友小心并且千万不要喝留放在车子里头的瓶裝水。@减肥常识
1110,【四川路桥集团一名抢险人员牺牲】4月20日晚，四川路桥集团路航公司的抢险队伍抢通至夹金山海拔3500米的公路弯道时，突遇山体坍塌和飞石，1台装载机不幸被飞石击中，坠下300多米深的山崖，装载机驾驶员张磊不幸身亡。张磊是四川西充人，年仅25岁。[蜡烛]http://t.cn/zT6Qhx5人民网
1111,【太活跃的鱼千万别买】去买鱼，结果看到惊人一幕，摊贩往水盆内加入一种白色粉未，迅速用手搅拌，一会功夫白色粉未溶解，将半死不活的鱼虾倒入其中，一会儿就活蹦乱跳开，仿佛刚从河中捕回来的。这是一种能够致癌的催化剂，俗称鱼浮灵，也对智力有影响。相互转告一下，有必要让更多的人知道！
1112,对于近日打砸抢地报道万感痛心！理性爱国什么时候才能做到啊！？自己喝毒药想让别人难受怎么可能 无论下面的图文真与假，对我们都是个警告 长点心吧！中国人！ ​
1113,"【EMINEM.CN】#那些Eminem告诉我们的话#I’m not Mr. Friendly. I can be a prick. If you tempt me, my tank is on empty. - The way I Am（我不是友善先生，我也能变像翻脸不认人这般操蛋。若你来挑逗我，我的容忍度绝对是零。）人能百忍自无忧。可如果煞笔们孜孜不倦地挑战底线呢？[月亮] "
1114,【转帖】5月19日，夜，三牌楼大街，亲身经历绑架事件 南京的姑娘都长点心了！！！现在人贩子太恐怖了！！！！via 宫小欣等等等等等等等
1115,【潮汕漫画】很萌的潮语教学图，[嘻嘻]快来学学狂霸酷帅吊炸天的潮汕话吧~~（投稿@我是肥志）
1116,【宁波居民楼倒塌事故或因天气干湿交替所致】宁波市住建委总工程师夏海明说，初步原因是由于天气干湿交替导致，但具体原因还需经过上海、杭州等地专家调查过后才能确定。目前，倒塌楼房附近的几幢楼的住户被紧急疏散安置到指定场所。当地政府表示，将对附近房屋进行全面排查，尽早给出结论。（中广网）
1117,【换国籍与换角度】杨澜终于承认自己美国籍身份。她说：“虽然我入了美国籍，但我出身于中国，所以从原产地角度而言，我不出席美国的两会而出席中国的两会是天经地义的。”《天涯社区》等转发了《深圳论坛》这一消息。http://t.cn/zWB91AY http://t.cn/zWB91Aj http://t.cn/zWB91AT
1118,＂如果你用同样的方式来做一件事情，却想要获得不同的结果，这就是疯狂！但这个世界真是一个疯狂的世界，大家都想要改变别人，改变外境，可就是从来不去想一想，也许你把眼光收回，稍作改变一下自己，你的整个世界就改变了！＂牢记此话，改变自己.
1119,【曝光】【湾仔码头水饺吃出饰品珠子[衰]】网友@minami_e 爆料：女儿在@湾仔码头WanChaiFerry 的水饺里竟然吃出了2颗饰品珠子，承诺产品质量安全的湾仔码头，安全何在！难道我们有幸吃到了戴耳环的时髦猪！真是三生有幸啊[衰] 这哪儿是湾仔码头，分明是湾仔河蚌水饺。via@脊梁in上海
1120,有网友尖锐地指出：“在德国，汽车、公司都无需年检。我问德国人：汽车不年检，坏了怎么办？答：自己修车。我问：德国政府为何不强制年检？德国人反问：谁给了政府这个权力？如果政府对年检感兴趣，说明这种事对它有好处。”直戳要害啊！转
1121,希望传闻是真的，保罗·沃克还没有死.
1122,早听说过小龙虾脏，但是不知道这么脏啊！幸亏嫌麻烦不爱吃。【转帖!震惊!!!】 日本人为什么不吃小龙虾！为了家人的健康分享它。         有日本的客户来，一起约去吃饭。无论怎样劝都不吃小龙虾... http://t.cn/zTpR7Q4 （使用新浪长微博工具发布 http://t.cn/zOXAaic）
1123,"钓，鱼，岛 事件谈判再次失败！今日凌晨，我国去年赠送日本的大熊猫兴兴被麻醉取精后暴死！[熊猫][熊猫]如果你看到此条新闻你愤怒了！请转发起来！让更多人知道日本“人”的恶行！竟然残忍地拿世界上最珍贵的动物之一,国家一级保护动物熊猫下手做实验！日 本“人”是不是人？是不是？ [怒][怒][弱]"
1124,【袖珍小猴走红网络，高智慧宠物“不好养”】昨天，一只宠物猴的照片风靡网络。据了解，这种猴名为“石猴”宠物猴，必须在合法商贩处购买。但石猴并不易养，有网友表示：石猴性格太过活泼，“很皮，模仿力很高，有的时候会自己打开煤气阀门，拿着打火机玩，很危险！” 敬请关注@全球震惊百分百
1125,真正的快乐，不是狂喜，亦不是苦痛，在我很主观的来说，它是细水长流，碧海无波，在芸芸众生里做一个普通的人，享受生命一刹间的喜悦，那么我们即使不死，也在天堂里了。——三毛 晚安
1126,【美国大学生长相酷似16世纪古画男主角】据外媒报道，美国大学生马克斯・盖鲁波日前来到美国费城艺术博物馆参观时，惊讶的发现一幅16世纪意大利油画中的男主角竟和他本人长得几乎一模一样。PS：哥们，你是穿越来的吧？ 
1127,#生活热点# 【信不信由你】如果你被匪徒挟持要求输入提款机密码， 你可以用倒输入密码的方式去间接报警。例如你的密码是123456的話，你可以输入654321，提款机会识别到你是以倒输方式输入密码，提款机会按你要求吐出金额，但是会在匪徒不知情的情況下通知警方！ 請尽可能告诉給每一個人~~~~~~~~~
1128,【微博报讯】河南《东方今报》将中国首位女航天员刘洋聘为其“读者俱乐部终身荣誉会员”。
1129,大家有没有发现，微博可以查看阅读量了？阿丁不禁想问：浪浪你真的要开启微博可查看最近访客功能了么。。。。。。（图 by 丁一晨DYC）
1130,"【各位请注意】： 如果晚上你在驾驶汽车时受到鸡蛋攻击（尤其独行的女人一定注意）千万不要起动喷水功能和开动雨刷，因为鸡蛋参水后将呈现白色，阻挡视线高达92.5％,你将被迫停在路边而成为劫匪的囊中物，最好是将车开到明亮有人的地方才清洗车窗...请阅图字转发你的朋友们！！！[围观] "
1131,【北京检方：“我行贿了”等民间反腐网站不合法】针对日前窜红网络的“我行贿了”民间反腐网站，市检控申处处长罗守梁表示，这种网站形式不合法，全体公民应相信检察机关，与腐败作斗争必须在法制环境内进行，民间组织不能从事这样的活动。网站创业要“合法”，否则难逃被关厄运。
1132,@田京波【李娜反击孙晋芳：TMD，脏话都形容不了你们的卑鄙】什么叫崩溃？如今大桥垮塌叫侧滑，收入下降叫负增长，我的失败叫崩溃？ 孙晋芳阿姨，如果我的失败叫崩溃，刘翔的那一幕叫什么？国家体育总局提前知道吗？您可以不说，但你说了实话，你的官位会不会崩溃？！李永波的团队至今不为让球事件道歉
1133,#转发有礼#为庆祝@collectpointCHINA 6月29日上海宝山万达店开业，现只要转发本微博并@ 3位好友留言祝福，我们将抽取3位幸运儿获得@collectpointCHINA 特别为《恋物志》读者提供的流苏草编包包1个（价值：499元）。☆活动时间：截止至6月29日☆
1134,【#江苏蛇年春晚#精彩视频】@小沈阳 @沈春阳 夫妻搭档演乡土版白蛇传，小沈阳夫妇分饰许仙和白娘子，而膀大腰圆的程野则反串饰小青。两名蛇妖颠覆以往妖娆造型，东北版白蛇传大家觉得肿么样？ [偷笑][围观]新娱http://t.cn/zYIR0dk
1135,给即将过去的2012年说声感谢 谢谢那再也回不来的过去 谢谢时间给我留下最好的朋友 最爱我的家人、最棒的嘉园〜怀着感恩的心迎接2013平安
1136,【微博揭露：云南德宏党委书记酒驾肇事逃逸 致22岁女大学生身亡】1月31日20时，云南德宏芒市文体广电旅游局党组成员、书记黄双虎，酒驾致一女大学生死亡。目击者称：该车撞人后加速离去，姐弟两人1死1重伤，当时两个孩子被撞飞，擦着路边的树叶（高3米左右）飞出去20多米。双双头部着地，横仆在路面。
1137,【凤尚志】端午过后要清肠。粽子品种繁多，尤其是肉粽和猪油豆沙粽所含脂肪多，属油腻食品。过了端午节之后，最好清淡饮食三五天，让连日超负荷运转的胃肠道好好休息一下。考虑多吃些面、粉、粥之类的易消化食物，青菜水果可以多吃。
1138,【浙江男子酒吧被阉割！ 】这个惨了！！浙江湖州莉丽玛莲酒吧，一帅哥被阉割了！！[震惊]  场面好惨烈啊！！感脚好痛的样子！！喊你们混酒吧，这哈把小鸡鸡也混脱球了哇！！[衰] 
1139,【国税总局：继续提高个税起征点没可能】全国政协会议分组讨论时继续呼吁提高个税起征点。国税总局副局长宋兰现场回应，将个税起征点提高到3000元已让纳税人从9000万人减少到3000万人，继续提高起征点没可能。宋兰称“不能简单的说税减老百姓就富了，而要看总体。”
